x_data    y_data
0.179000	1.000000
0.180000	1.000000
0.181000	1.000000
0.182000	1.000000
0.183000	1.000000
0.184000	1.000000
0.185000	1.000000
0.186000	1.000000
0.187000	1.000000
0.188000	1.000000
0.189000	1.000000
0.190000	1.000000
0.191000	1.000000
0.192000	1.000000
0.193000	1.000000
0.194000	1.000000
0.195000	1.000000
0.196000	1.000000
0.197000	1.000000
0.198000	1.000000
0.199000	1.000000
0.200000	1.000000
0.201000	1.000000
0.202000	1.000000
0.203000	1.000000
0.204000	1.000000
0.205000	1.000000
0.206000	1.000000
0.207000	1.000000
0.208000	1.000000
0.209000	1.000000
0.210000	1.000000
0.211000	1.000000
0.212000	1.000000
0.213000	1.000000
0.214000	1.000000
0.215000	1.000000
0.216000	1.000000
0.217000	1.000000
0.218000	1.000000
0.219000	1.000000
0.220000	1.000000
0.221000	1.000000
0.222000	1.000000
0.223000	1.000000
0.224000	1.000000
0.225000	1.000000
0.226000	1.000000
0.227000	1.000000
0.228000	1.000000
0.229000	1.000000
0.230000	1.000000
0.231000	1.000000
0.232000	1.000000
0.233000	1.000000
0.234000	1.000000
0.235000	1.000000
0.236000	1.000000
0.237000	1.000000
0.238000	1.000000
0.239000	1.000000
0.240000	1.000000
0.241000	1.000000
0.242000	1.000000
0.243000	1.000000
0.244000	1.000000
0.245000	1.000000
0.246000	1.000000
0.247000	1.000000
0.248000	1.000000
0.249000	1.000000
0.250000	1.000000
0.251000	1.000000
0.252000	1.000000
0.253000	1.000000
0.254000	1.000000
0.255000	1.000000
0.256000	1.000000
0.257000	1.000000
0.258000	1.000000
0.259000	1.000000
0.260000	1.000000
0.261000	1.000000
0.262000	1.000000
0.263000	1.000000
0.264000	1.000000
0.265000	1.000000
0.266000	1.000000
0.267000	1.000000
0.268000	1.000000
0.269000	1.000000
0.270000	1.000000
0.271000	1.000000
0.272000	1.000000
0.273000	1.000000
0.274000	1.000000
0.275000	1.000000
0.276000	1.000000
0.277000	1.000000
0.278000	1.000000
0.279000	1.000000
0.280000	1.000000
0.281000	1.000000
0.282000	1.000000
0.283000	1.000000
0.284000	1.000000
0.285000	1.000000
0.286000	1.000000
0.287000	1.000000
0.288000	1.000000
0.289000	1.000000
0.290000	1.000000
0.291000	1.000000
0.292000	1.000000
0.293000	1.000000
0.294000	1.000000
0.295000	1.000000
0.296000	1.000000
0.297000	1.000000
0.298000	1.000000
0.299000	1.000000
0.300000	1.000000
0.301000	1.000000
0.302000	1.000000
0.303000	1.000000
0.304000	1.000000
0.305000	1.000000
0.306000	1.000000
0.307000	1.000000
0.308000	1.000000
0.309000	1.000000
0.310000	1.000000
0.311000	1.000000
0.312000	1.000000
0.313000	1.000000
0.314000	1.000000
0.315000	1.000000
0.316000	1.000000
0.317000	1.000000
0.318000	1.000000
0.319000	1.000000
0.320000	1.000000
0.321000	1.000000
0.322000	1.000000
0.323000	1.000000
0.324000	1.000000
0.325000	1.000000
0.326000	1.000000
0.327000	1.000000
0.328000	1.000000
0.329000	1.000000
0.330000	1.000000
0.331000	1.000000
0.332000	1.000000
0.333000	1.000000
0.334000	1.000000
0.335000	1.000000
0.336000	1.000000
0.337000	1.000000
0.338000	1.000000
0.339000	1.000000
0.340000	1.000000
0.341000	1.000000
0.342000	1.000000
0.343000	1.000000
0.344000	1.000000
0.345000	1.000000
0.346000	1.000000
0.347000	1.000000
0.348000	1.000000
0.349000	1.000000
0.350000	1.000000
0.351000	1.000000
0.352000	1.000000
0.353000	1.000000
0.354000	1.000000
0.355000	1.000000
0.356000	1.000000
0.357000	1.000000
0.358000	1.000000
0.359000	1.000000
0.360000	1.000000
0.361000	1.000000
0.362000	1.000000
0.363000	1.000000
0.364000	1.000000
0.365000	1.000000
0.366000	1.000000
0.367000	1.000000
0.368000	1.000000
0.369000	1.000000
0.370000	1.000000
0.371000	1.000000
0.372000	1.000000
0.373000	1.000000
0.374000	1.000000
0.375000	1.000000
0.376000	1.000000
0.377000	1.000000
0.378000	1.000000
0.379000	1.000000
0.380000	1.000000
0.381000	1.000000
0.382000	1.000000
0.383000	1.000000
0.384000	1.000000
0.385000	1.000000
0.386000	1.000000
0.387000	1.000000
0.388000	1.000000
0.389000	1.000000
0.390000	1.000000
0.391000	1.000000
0.392000	1.000000
0.393000	1.000000
0.394000	1.000000
0.395000	1.000000
0.396000	1.000000
0.397000	1.000000
0.398000	1.000000
0.399000	1.000000
0.400000	1.000000
0.401000	1.000000
0.402000	1.000000
0.403000	1.000000
0.404000	1.000000
0.405000	1.000000
0.406000	1.000000
0.407000	1.000000
0.408000	1.000000
0.409000	1.000000
0.410000	1.000000
0.411000	1.000000
0.412000	1.000000
0.413000	1.000000
0.414000	1.000000
0.415000	1.000000
0.416000	1.000000
0.417000	1.000000
0.418000	1.000000
0.419000	1.000000
0.420000	1.000000
0.421000	1.000000
0.422000	1.000000
0.423000	1.000000
0.424000	1.000001
0.425000	1.000001
0.426000	1.000001
0.427000	0.999999
0.428000	0.999998
0.429000	0.999997
0.430000	0.999998
0.431000	1.000001
0.432000	1.000006
0.433000	1.000010
0.434000	1.000010
0.435000	1.000001
0.436000	0.999987
0.437000	0.999972
0.438000	0.999967
0.439000	0.999982
0.440000	1.000017
0.441000	1.000063
0.442000	1.000095
0.443000	1.000086
0.444000	1.000018
0.445000	0.999900
0.446000	0.999776
0.447000	0.999717
0.448000	0.999789
0.449000	1.000021
0.450000	1.000362
0.451000	1.000679
0.452000	1.000792
0.453000	1.000543
0.454000	0.999894
0.455000	0.998990
0.456000	0.998163
0.457000	0.997845
0.458000	0.998400
0.459000	0.999935
0.460000	1.002156
0.461000	1.004363
0.462000	1.005608
0.463000	1.005014
0.464000	1.002150
0.465000	0.997341
0.466000	0.991758
0.467000	0.987219
0.468000	0.985704
0.469000	0.988697
0.470000	0.996560
0.471000	1.008149
0.472000	1.020845
0.473000	1.031056
0.474000	1.035093
0.475000	1.030217
0.476000	1.015565
0.477000	0.992681
0.478000	0.965483
0.479000	0.939624
0.480000	0.921373
0.481000	0.916276
0.482000	0.927894
0.483000	0.956909
0.484000	1.000800
0.485000	1.054134
0.486000	1.109403
0.487000	1.158217
0.488000	1.192595
0.489000	1.206120
0.490000	1.194762
0.491000	1.157262
0.492000	1.095066
0.493000	1.011889
0.494000	0.913024
0.495000	0.804554
0.496000	0.692584
0.497000	0.582621
0.498000	0.479140
